"","Depth","Grainsize","Percentage","Class","Location","Core"
"2046",36,0.243,0,"Clay","North","AC2"
"2047",36,0.276,0,"Clay","North","AC2"
"2048",36,0.314,0,"Clay","North","AC2"
"2049",36,0.357,0,"Clay","North","AC2"
"2050",36,0.405,0,"Clay","North","AC2"
"2051",36,0.46,0,"Clay","North","AC2"
"2052",36,0.523,0,"Clay","North","AC2"
"2053",36,0.594,0,"Clay","North","AC2"
"2054",36,0.675,0,"Clay","North","AC2"
"2055",36,0.767,0,"Clay","North","AC2"
"2056",36,0.872,0,"Clay","North","AC2"
"2057",36,0.991,0,"Clay","North","AC2"
"2058",36,1.13,0,"Clay","North","AC2"
"2059",36,1.28,0,"Clay","North","AC2"
"2060",36,1.45,0,"Clay","North","AC2"
"2061",36,1.65,0,"Clay","North","AC2"
"2062",36,1.88,0.135555555555556,"Clay","North","AC2"
"2063",36,2.13,0.311111111111111,"V.F. Silt","North","AC2"
"2064",36,2.42,0.51,"V.F. Silt","North","AC2"
"2065",36,2.75,0.733333333333333,"V.F. Silt","North","AC2"
"2066",36,3.12,1.02666666666667,"V.F. Silt","North","AC2"
"2067",36,3.55,1.44222222222222,"V.F. Silt","North","AC2"
"2068",36,4.03,1.99555555555556,"F. Silt","North","AC2"
"2069",36,4.58,2.60333333333333,"F. Silt","North","AC2"
"2070",36,5.21,3.15444444444444,"F. Silt","North","AC2"
"2071",36,5.92,3.56222222222222,"F. Silt","North","AC2"
"2072",36,6.72,3.82555555555556,"F. Silt","North","AC2"
"2073",36,7.64,3.98,"F. Silt","North","AC2"
"2074",36,8.68,4.05555555555556,"M. Silt","North","AC2"
"2075",36,9.86,4.07444444444444,"M. Silt","North","AC2"
"2076",36,11.2,4.06666666666667,"M. Silt","North","AC2"
"2077",36,12.7,4.05,"M. Silt","North","AC2"
"2078",36,14.5,4.02666666666667,"M. Silt","North","AC2"
"2079",36,16.4,3.99333333333333,"C. Silt","North","AC2"
"2080",36,18.7,3.94666666666667,"C. Silt","North","AC2"
"2081",36,21.2,3.87,"C. Silt","North","AC2"
"2082",36,24.1,3.75666666666667,"C. Silt","North","AC2"
"2083",36,27.4,3.59555555555556,"C. Silt","North","AC2"
"2084",36,31.1,3.39333333333333,"V.C. Silt","North","AC2"
"2085",36,35.3,3.15333333333333,"V.C. Silt","North","AC2"
"2086",36,40.1,2.88777777777778,"V.C. Silt","North","AC2"
"2087",36,45.6,2.61777777777778,"V.C. Silt","North","AC2"
"2088",36,51.8,2.36111111111111,"V.C. Silt","North","AC2"
"2089",36,58.9,2.13555555555556,"V.C. Silt","North","AC2"
"2090",36,66.9,1.94888888888889,"V.F. Sand","North","AC2"
"2091",36,76,1.80444444444444,"V.F. Sand","North","AC2"
"2092",36,86.4,1.69777777777778,"V.F. Sand","North","AC2"
"2093",36,98.1,1.61333333333333,"V.F. Sand","North","AC2"
"2094",36,111,1.54,"V.F. Sand","North","AC2"
"2095",36,127,1.46666666666667,"F. Sand","North","AC2"
"2096",36,144,1.39111111111111,"F. Sand","North","AC2"
"2097",36,163,1.31222222222222,"F. Sand","North","AC2"
"2098",36,186,1.22666666666667,"F. Sand","North","AC2"
"2099",36,211,1.13555555555556,"F. Sand","North","AC2"
"2100",36,240,1.04777777777778,"F. Sand","North","AC2"
"2101",36,272,0.956666666666667,"Sand","North","AC2"
"2102",36,310,0.864444444444444,"Sand","North","AC2"
"2103",36,352,0.763333333333333,"Sand","North","AC2"
"2104",36,400,0.652222222222222,"Sand","North","AC2"
"2105",36,454,0.523333333333333,"Sand","North","AC2"
"2106",36,516,0.38,"C. Sand","North","AC2"
"2107",36,586,0.245555555555556,"C. Sand","North","AC2"
"2108",36,666,0.125555555555556,"C. Sand","North","AC2"
"2109",36,756,0.0344444444444444,"C. Sand","North","AC2"
"2110",36,859,0,"C. Sand","North","AC2"
"2111",36,976,0,"C. Sand","North","AC2"
"2112",36,1110,0,"V.C. Sand","North","AC2"
"2113",36,1260,0,"V.C. Sand","North","AC2"
"2114",36,1430,0,"V.C. Sand","North","AC2"
"2115",36,1630,0,"V.C. Sand","North","AC2"
"2116",36,1850,0,"V.C. Sand","North","AC2"
"2117",36,2100,0,"V.F. Gravel","North","AC2"
"2118",36,2390,0,"V.F. Gravel","North","AC2"
"2119",36,2710,0,"V.F. Gravel","North","AC2"
"2120",36,3080,0,"V.F. Gravel","North","AC2"
"2121",36,3500,0,"V.F. Gravel","North","AC2"
"2122",38,0.01,0,"Clay","North","AC2"
"2123",38,0.0114,0,"Clay","North","AC2"
"2124",38,0.0129,0,"Clay","North","AC2"
"2125",38,0.0147,0,"Clay","North","AC2"
"2126",38,0.0167,0,"Clay","North","AC2"
"2127",38,0.0189,0,"Clay","North","AC2"
"2128",38,0.0215,0,"Clay","North","AC2"
"2129",38,0.0244,0,"Clay","North","AC2"
"2130",38,0.0278,0,"Clay","North","AC2"
"2131",38,0.0315,0,"Clay","North","AC2"
"2132",38,0.0358,0,"Clay","North","AC2"
"2133",38,0.0407,0,"Clay","North","AC2"
"2134",38,0.0463,0,"Clay","North","AC2"
"2135",38,0.0526,0,"Clay","North","AC2"
"2136",38,0.0597,0,"Clay","North","AC2"
"2137",38,0.0679,0,"Clay","North","AC2"
"2138",38,0.0771,0,"Clay","North","AC2"
"2139",38,0.0876,0,"Clay","North","AC2"
"2140",38,0.0995,0,"Clay","North","AC2"
"2141",38,0.113,0,"Clay","North","AC2"
"2142",38,0.128,0,"Clay","North","AC2"
"2143",38,0.146,0,"Clay","North","AC2"
"2144",38,0.166,0,"Clay","North","AC2"
"2145",38,0.188,0,"Clay","North","AC2"
"2146",38,0.214,0,"Clay","North","AC2"
"2147",38,0.243,0,"Clay","North","AC2"
"2148",38,0.276,0,"Clay","North","AC2"
"2149",38,0.314,0,"Clay","North","AC2"
"2150",38,0.357,0,"Clay","North","AC2"
"2151",38,0.405,0,"Clay","North","AC2"
"2152",38,0.46,0,"Clay","North","AC2"
"2153",38,0.523,0,"Clay","North","AC2"
"2154",38,0.594,0,"Clay","North","AC2"
"2155",38,0.675,0,"Clay","North","AC2"
"2156",38,0.767,0,"Clay","North","AC2"
"2157",38,0.872,0,"Clay","North","AC2"
"2158",38,0.991,0,"Clay","North","AC2"
"2159",38,1.13,0,"Clay","North","AC2"
"2160",38,1.28,0,"Clay","North","AC2"
"2161",38,1.45,0,"Clay","North","AC2"
"2162",38,1.65,0,"Clay","North","AC2"
"2163",38,1.88,0,"Clay","North","AC2"
"2164",38,2.13,0.0744444444444445,"V.F. Silt","North","AC2"
"2165",38,2.42,0.156666666666667,"V.F. Silt","North","AC2"
"2166",38,2.75,0.273333333333333,"V.F. Silt","North","AC2"
"2167",38,3.12,0.46,"V.F. Silt","North","AC2"
"2168",38,3.55,0.768888888888889,"V.F. Silt","North","AC2"
"2169",38,4.03,1.20888888888889,"F. Silt","North","AC2"
"2170",38,4.58,1.71555555555556,"F. Silt","North","AC2"
"2171",38,5.21,2.18666666666667,"F. Silt","North","AC2"
"2172",38,5.92,2.55444444444444,"F. Silt","North","AC2"
"2173",38,6.72,2.81888888888889,"F. Silt","North","AC2"
"2174",38,7.64,3.01444444444444,"F. Silt","North","AC2"
"2175",38,8.68,3.16333333333333,"M. Silt","North","AC2"
"2176",38,9.86,3.29,"M. Silt","North","AC2"
"2177",38,11.2,3.41333333333333,"M. Silt","North","AC2"
"2178",38,12.7,3.54777777777778,"M. Silt","North","AC2"
"2179",38,14.5,3.69333333333333,"M. Silt","North","AC2"
"2180",38,16.4,3.83777777777778,"C. Silt","North","AC2"
"2181",38,18.7,3.97111111111111,"C. Silt","North","AC2"
"2182",38,21.2,4.07555555555556,"C. Silt","North","AC2"
"2183",38,24.1,4.13222222222222,"C. Silt","North","AC2"
"2184",38,27.4,4.13444444444444,"C. Silt","North","AC2"
"2185",38,31.1,4.07222222222222,"V.C. Silt","North","AC2"
"2186",38,35.3,3.94777777777778,"V.C. Silt","North","AC2"
"2187",38,40.1,3.77444444444444,"V.C. Silt","North","AC2"
"2188",38,45.6,3.56111111111111,"V.C. Silt","North","AC2"
"2189",38,51.8,3.32666666666667,"V.C. Silt","North","AC2"
"2190",38,58.9,3.09111111111111,"V.C. Silt","North","AC2"
"2191",38,66.9,2.86222222222222,"V.F. Sand","North","AC2"
"2192",38,76,2.64888888888889,"V.F. Sand","North","AC2"
"2193",38,86.4,2.45333333333333,"V.F. Sand","North","AC2"
"2194",38,98.1,2.26888888888889,"V.F. Sand","North","AC2"
"2195",38,111,2.08555555555556,"V.F. Sand","North","AC2"
"2196",38,127,1.90666666666667,"F. Sand","North","AC2"
"2197",38,144,1.72888888888889,"F. Sand","North","AC2"
"2198",38,163,1.55888888888889,"F. Sand","North","AC2"
"2199",38,186,1.39777777777778,"F. Sand","North","AC2"
"2200",38,211,1.24333333333333,"F. Sand","North","AC2"
"2201",38,240,1.1,"F. Sand","North","AC2"
"2202",38,272,0.963333333333333,"Sand","North","AC2"
"2203",38,310,0.831111111111111,"Sand","North","AC2"
"2204",38,352,0.702222222222222,"Sand","North","AC2"
"2205",38,400,0.577777777777778,"Sand","North","AC2"
"2206",38,454,0.451111111111111,"Sand","North","AC2"
"2207",38,516,0.332222222222222,"C. Sand","North","AC2"
"2208",38,586,0.253333333333333,"C. Sand","North","AC2"
"2209",38,666,0.178888888888889,"C. Sand","North","AC2"
"2210",38,756,0.113333333333333,"C. Sand","North","AC2"
"2211",38,859,0.05,"C. Sand","North","AC2"
"2212",38,976,0.0155555555555556,"C. Sand","North","AC2"
"2213",38,1110,0,"V.C. Sand","North","AC2"
"2214",38,1260,0,"V.C. Sand","North","AC2"
"2215",38,1430,0,"V.C. Sand","North","AC2"
"2216",38,1630,0,"V.C. Sand","North","AC2"
"2217",38,1850,0,"V.C. Sand","North","AC2"
"2218",38,2100,0,"V.F. Gravel","North","AC2"
"2219",38,2390,0,"V.F. Gravel","North","AC2"
"2220",38,2710,0,"V.F. Gravel","North","AC2"
"2221",38,3080,0,"V.F. Gravel","North","AC2"
"2222",38,3500,0,"V.F. Gravel","North","AC2"
"2223",40,0.01,0,"Clay","North","AC2"
"2224",40,0.0114,0,"Clay","North","AC2"
"2225",40,0.0129,0,"Clay","North","AC2"
"2226",40,0.0147,0,"Clay","North","AC2"
"2227",40,0.0167,0,"Clay","North","AC2"
"2228",40,0.0189,0,"Clay","North","AC2"
"2229",40,0.0215,0,"Clay","North","AC2"
"2230",40,0.0244,0,"Clay","North","AC2"
"2231",40,0.0278,0,"Clay","North","AC2"
"2232",40,0.0315,0,"Clay","North","AC2"
"2233",40,0.0358,0,"Clay","North","AC2"
"2234",40,0.0407,0,"Clay","North","AC2"
"2235",40,0.0463,0,"Clay","North","AC2"
"2236",40,0.0526,0,"Clay","North","AC2"
"2237",40,0.0597,0,"Clay","North","AC2"
"2238",40,0.0679,0,"Clay","North","AC2"
"2239",40,0.0771,0,"Clay","North","AC2"
"2240",40,0.0876,0,"Clay","North","AC2"
"2241",40,0.0995,0,"Clay","North","AC2"
"2242",40,0.113,0,"Clay","North","AC2"
"2243",40,0.128,0,"Clay","North","AC2"
"2244",40,0.146,0,"Clay","North","AC2"
"2245",40,0.166,0,"Clay","North","AC2"
"2246",40,0.188,0,"Clay","North","AC2"
"2247",40,0.214,0,"Clay","North","AC2"
"2248",40,0.243,0,"Clay","North","AC2"
"2249",40,0.276,0,"Clay","North","AC2"
"2250",40,0.314,0,"Clay","North","AC2"
"2251",40,0.357,0,"Clay","North","AC2"
"2252",40,0.405,0,"Clay","North","AC2"
"2253",40,0.46,0,"Clay","North","AC2"
"2254",40,0.523,0,"Clay","North","AC2"
"2255",40,0.594,0,"Clay","North","AC2"
"2256",40,0.675,0,"Clay","North","AC2"
"2257",40,0.767,0,"Clay","North","AC2"
"2258",40,0.872,0,"Clay","North","AC2"
"2259",40,0.991,0,"Clay","North","AC2"
"2260",40,1.13,0,"Clay","North","AC2"
"2261",40,1.28,0,"Clay","North","AC2"
"2262",40,1.45,0,"Clay","North","AC2"
"2263",40,1.65,0,"Clay","North","AC2"
"2264",40,1.88,0.0508333333333333,"Clay","North","AC2"
"2265",40,2.13,0.181666666666667,"V.F. Silt","North","AC2"
"2266",40,2.42,0.325,"V.F. Silt","North","AC2"
"2267",40,2.75,0.490833333333333,"V.F. Silt","North","AC2"
"2268",40,3.12,0.719166666666667,"V.F. Silt","North","AC2"
"2269",40,3.55,1.06666666666667,"V.F. Silt","North","AC2"
"2270",40,4.03,1.54166666666667,"F. Silt","North","AC2"
"2271",40,4.58,2.07666666666667,"F. Silt","North","AC2"
"2272",40,5.21,2.56666666666667,"F. Silt","North","AC2"
"2273",40,5.92,2.94083333333333,"F. Silt","North","AC2"
"2274",40,6.72,3.19583333333333,"F. Silt","North","AC2"
"2275",40,7.64,3.36416666666667,"F. Silt","North","AC2"
"2276",40,8.68,3.4725,"M. Silt","North","AC2"
"2277",40,9.86,3.53916666666667,"M. Silt","North","AC2"
"2278",40,11.2,3.585,"M. Silt","North","AC2"
"2279",40,12.7,3.62583333333333,"M. Silt","North","AC2"
"2280",40,14.5,3.66083333333333,"M. Silt","North","AC2"
"2281",40,16.4,3.68666666666667,"C. Silt","North","AC2"
"2282",40,18.7,3.695,"C. Silt","North","AC2"
"2283",40,21.2,3.67333333333333,"C. Silt","North","AC2"
"2284",40,24.1,3.60916666666667,"C. Silt","North","AC2"
"2285",40,27.4,3.50166666666667,"C. Silt","North","AC2"
"2286",40,31.1,3.3475,"V.C. Silt","North","AC2"
"2287",40,35.3,3.15333333333333,"V.C. Silt","North","AC2"
"2288",40,40.1,2.9325,"V.C. Silt","North","AC2"
"2289",40,45.6,2.7025,"V.C. Silt","North","AC2"
"2290",40,51.8,2.47833333333333,"V.C. Silt","North","AC2"
"2291",40,58.9,2.27583333333333,"V.C. Silt","North","AC2"
"2292",40,66.9,2.10333333333333,"V.F. Sand","North","AC2"
"2293",40,76,1.96833333333333,"V.F. Sand","North","AC2"
"2294",40,86.4,1.86,"V.F. Sand","North","AC2"
"2295",40,98.1,1.77333333333333,"V.F. Sand","North","AC2"
"2296",40,111,1.7,"V.F. Sand","North","AC2"
"2297",40,127,1.62916666666667,"F. Sand","North","AC2"
"2298",40,144,1.5675,"F. Sand","North","AC2"
"2299",40,163,1.51083333333333,"F. Sand","North","AC2"
"2300",40,186,1.46166666666667,"F. Sand","North","AC2"
"2301",40,211,1.4225,"F. Sand","North","AC2"
"2302",40,240,1.395,"F. Sand","North","AC2"
"2303",40,272,1.3775,"Sand","North","AC2"
"2304",40,310,1.36166666666667,"Sand","North","AC2"
"2305",40,352,1.3325,"Sand","North","AC2"
"2306",40,400,1.2825,"Sand","North","AC2"
"2307",40,454,1.19666666666667,"Sand","North","AC2"
"2308",40,516,1.0625,"C. Sand","North","AC2"
"2309",40,586,0.885833333333333,"C. Sand","North","AC2"
"2310",40,666,0.674166666666667,"C. Sand","North","AC2"
"2311",40,756,0.453333333333333,"C. Sand","North","AC2"
"2312",40,859,0.259166666666667,"C. Sand","North","AC2"
"2313",40,976,0.125833333333333,"C. Sand","North","AC2"
"2314",40,1110,0.0733333333333333,"V.C. Sand","North","AC2"
"2315",40,1260,0.0358333333333333,"V.C. Sand","North","AC2"
"2316",40,1430,0.0141666666666667,"V.C. Sand","North","AC2"
"2317",40,1630,0.00166666666666667,"V.C. Sand","North","AC2"
"2318",40,1850,0,"V.C. Sand","North","AC2"
"2319",40,2100,0,"V.F. Gravel","North","AC2"
"2320",40,2390,0,"V.F. Gravel","North","AC2"
"2321",40,2710,0,"V.F. Gravel","North","AC2"
"2322",40,3080,0,"V.F. Gravel","North","AC2"
"2323",40,3500,0,"V.F. Gravel","North","AC2"
"2324",42,0.01,0,"Clay","North","AC2"
"2325",42,0.0114,0,"Clay","North","AC2"
"2326",42,0.0129,0,"Clay","North","AC2"
"2327",42,0.0147,0,"Clay","North","AC2"
"2328",42,0.0167,0,"Clay","North","AC2"
"2329",42,0.0189,0,"Clay","North","AC2"
"2330",42,0.0215,0,"Clay","North","AC2"
"2331",42,0.0244,0,"Clay","North","AC2"
"2332",42,0.0278,0,"Clay","North","AC2"
"2333",42,0.0315,0,"Clay","North","AC2"
"2334",42,0.0358,0,"Clay","North","AC2"
"2335",42,0.0407,0,"Clay","North","AC2"
"2336",42,0.0463,0,"Clay","North","AC2"
"2337",42,0.0526,0,"Clay","North","AC2"
"2338",42,0.0597,0,"Clay","North","AC2"
"2339",42,0.0679,0,"Clay","North","AC2"
"2340",42,0.0771,0,"Clay","North","AC2"
"2341",42,0.0876,0,"Clay","North","AC2"
"2342",42,0.0995,0,"Clay","North","AC2"
"2343",42,0.113,0,"Clay","North","AC2"
"2344",42,0.128,0,"Clay","North","AC2"
"2345",42,0.146,0,"Clay","North","AC2"
"2346",42,0.166,0,"Clay","North","AC2"
"2347",42,0.188,0,"Clay","North","AC2"
"2348",42,0.214,0,"Clay","North","AC2"
"2349",42,0.243,0,"Clay","North","AC2"
"2350",42,0.276,0,"Clay","North","AC2"
"2351",42,0.314,0,"Clay","North","AC2"
"2352",42,0.357,0,"Clay","North","AC2"
"2353",42,0.405,0,"Clay","North","AC2"
"2354",42,0.46,0,"Clay","North","AC2"
"2355",42,0.523,0,"Clay","North","AC2"
"2356",42,0.594,0,"Clay","North","AC2"
"2357",42,0.675,0,"Clay","North","AC2"
"2358",42,0.767,0,"Clay","North","AC2"
"2359",42,0.872,0,"Clay","North","AC2"
"2360",42,0.991,0,"Clay","North","AC2"
"2361",42,1.13,0,"Clay","North","AC2"
"2362",42,1.28,0,"Clay","North","AC2"
"2363",42,1.45,0,"Clay","North","AC2"
"2364",42,1.65,0,"Clay","North","AC2"
"2365",42,1.88,0.0277777777777778,"Clay","North","AC2"
"2366",42,2.13,0.167777777777778,"V.F. Silt","North","AC2"
"2367",42,2.42,0.302222222222222,"V.F. Silt","North","AC2"
"2368",42,2.75,0.461111111111111,"V.F. Silt","North","AC2"
"2369",42,3.12,0.688888888888889,"V.F. Silt","North","AC2"
"2370",42,3.55,1.03444444444444,"V.F. Silt","North","AC2"
"2371",42,4.03,1.51111111111111,"F. Silt","North","AC2"
"2372",42,4.58,2.05,"F. Silt","North","AC2"
"2373",42,5.21,2.54888888888889,"F. Silt","North","AC2"
"2374",42,5.92,2.93222222222222,"F. Silt","North","AC2"
"2375",42,6.72,3.2,"F. Silt","North","AC2"
"2376",42,7.64,3.38222222222222,"F. Silt","North","AC2"
"2377",42,8.68,3.50111111111111,"M. Silt","North","AC2"
"2378",42,9.86,3.57777777777778,"M. Silt","North","AC2"
"2379",42,11.2,3.63333333333333,"M. Silt","North","AC2"
"2380",42,12.7,3.67555555555556,"M. Silt","North","AC2"
"2381",42,14.5,3.70888888888889,"M. Silt","North","AC2"
"2382",42,16.4,3.72777777777778,"C. Silt","North","AC2"
"2383",42,18.7,3.72222222222222,"C. Silt","North","AC2"
"2384",42,21.2,3.68111111111111,"C. Silt","North","AC2"
"2385",42,24.1,3.6,"C. Silt","North","AC2"
"2386",42,27.4,3.47222222222222,"C. Silt","North","AC2"
"2387",42,31.1,3.30111111111111,"V.C. Silt","North","AC2"
"2388",42,35.3,3.09444444444444,"V.C. Silt","North","AC2"
"2389",42,40.1,2.86555555555556,"V.C. Silt","North","AC2"
"2390",42,45.6,2.63666666666667,"V.C. Silt","North","AC2"
"2391",42,51.8,2.41777777777778,"V.C. Silt","North","AC2"
"2392",42,58.9,2.22666666666667,"V.C. Silt","North","AC2"
"2393",42,66.9,2.07666666666667,"V.F. Sand","North","AC2"
"2394",42,76,1.96444444444444,"V.F. Sand","North","AC2"
"2395",42,86.4,1.88333333333333,"V.F. Sand","North","AC2"
"2396",42,98.1,1.83,"V.F. Sand","North","AC2"
"2397",42,111,1.78444444444444,"V.F. Sand","North","AC2"
"2398",42,127,1.74222222222222,"F. Sand","North","AC2"
"2399",42,144,1.69888888888889,"F. Sand","North","AC2"
"2400",42,163,1.64444444444444,"F. Sand","North","AC2"
"2401",42,186,1.58666666666667,"F. Sand","North","AC2"
"2402",42,211,1.52333333333333,"F. Sand","North","AC2"
"2403",42,240,1.45222222222222,"F. Sand","North","AC2"
"2404",42,272,1.38111111111111,"Sand","North","AC2"
"2405",42,310,1.30888888888889,"Sand","North","AC2"
"2406",42,352,1.23555555555556,"Sand","North","AC2"
"2407",42,400,1.15888888888889,"Sand","North","AC2"
"2408",42,454,1.07111111111111,"Sand","North","AC2"
"2409",42,516,0.962222222222222,"C. Sand","North","AC2"
"2410",42,586,0.828888888888889,"C. Sand","North","AC2"
"2411",42,666,0.666666666666667,"C. Sand","North","AC2"
"2412",42,756,0.484444444444444,"C. Sand","North","AC2"
"2413",42,859,0.303333333333333,"C. Sand","North","AC2"
"2414",42,976,0.166666666666667,"C. Sand","North","AC2"
"2415",42,1110,0.08,"V.C. Sand","North","AC2"
"2416",42,1260,0.0155555555555556,"V.C. Sand","North","AC2"
"2417",42,1430,0,"V.C. Sand","North","AC2"
"2418",42,1630,0,"V.C. Sand","North","AC2"
"2419",42,1850,0,"V.C. Sand","North","AC2"
"2420",42,2100,0,"V.F. Gravel","North","AC2"
"2421",42,2390,0,"V.F. Gravel","North","AC2"
"2422",42,2710,0,"V.F. Gravel","North","AC2"
"2423",42,3080,0,"V.F. Gravel","North","AC2"
"2424",42,3500,0,"V.F. Gravel","North","AC2"
"2425",44,0.01,0,"Clay","North","AC2"
"2426",44,0.0114,0,"Clay","North","AC2"
"2427",44,0.0129,0,"Clay","North","AC2"
"2428",44,0.0147,0,"Clay","North","AC2"
"2429",44,0.0167,0,"Clay","North","AC2"
"2430",44,0.0189,0,"Clay","North","AC2"
"2431",44,0.0215,0,"Clay","North","AC2"
"2432",44,0.0244,0,"Clay","North","AC2"
"2433",44,0.0278,0,"Clay","North","AC2"
"2434",44,0.0315,0,"Clay","North","AC2"
"2435",44,0.0358,0,"Clay","North","AC2"
"2436",44,0.0407,0,"Clay","North","AC2"
"2437",44,0.0463,0,"Clay","North","AC2"
"2438",44,0.0526,0,"Clay","North","AC2"
"2439",44,0.0597,0,"Clay","North","AC2"
"2440",44,0.0679,0,"Clay","North","AC2"
"2441",44,0.0771,0,"Clay","North","AC2"
"2442",44,0.0876,0,"Clay","North","AC2"
"2443",44,0.0995,0,"Clay","North","AC2"
"2444",44,0.113,0,"Clay","North","AC2"
"2445",44,0.128,0,"Clay","North","AC2"
"2446",44,0.146,0,"Clay","North","AC2"
"2447",44,0.166,0,"Clay","North","AC2"
"2448",44,0.188,0,"Clay","North","AC2"
"2449",44,0.214,0,"Clay","North","AC2"
"2450",44,0.243,0,"Clay","North","AC2"
"2451",44,0.276,0,"Clay","North","AC2"
"2452",44,0.314,0,"Clay","North","AC2"
"2453",44,0.357,0,"Clay","North","AC2"
"2454",44,0.405,0,"Clay","North","AC2"
"2455",44,0.46,0,"Clay","North","AC2"
"2456",44,0.523,0,"Clay","North","AC2"
"2457",44,0.594,0,"Clay","North","AC2"
"2458",44,0.675,0,"Clay","North","AC2"
"2459",44,0.767,0,"Clay","North","AC2"
"2460",44,0.872,0,"Clay","North","AC2"
"2461",44,0.991,0,"Clay","North","AC2"
"2462",44,1.13,0,"Clay","North","AC2"
"2463",44,1.28,0,"Clay","North","AC2"
"2464",44,1.45,0,"Clay","North","AC2"
"2465",44,1.65,0,"Clay","North","AC2"
"2466",44,1.88,0,"Clay","North","AC2"
"2467",44,2.13,0.123333333333333,"V.F. Silt","North","AC2"
"2468",44,2.42,0.235555555555556,"V.F. Silt","North","AC2"
"2469",44,2.75,0.38,"V.F. Silt","North","AC2"
"2470",44,3.12,0.593333333333333,"V.F. Silt","North","AC2"
"2471",44,3.55,0.932222222222222,"V.F. Silt","North","AC2"
"2472",44,4.03,1.40777777777778,"F. Silt","North","AC2"
"2473",44,4.58,1.95222222222222,"F. Silt","North","AC2"
"2474",44,5.21,2.45555555555556,"F. Silt","North","AC2"
"2475",44,5.92,2.85111111111111,"F. Silt","North","AC2"
"2476",44,6.72,3.13,"F. Silt","North","AC2"
"2477",44,7.64,3.32777777777778,"F. Silt","North","AC2"
"2478",44,8.68,3.47,"M. Silt","North","AC2"
"2479",44,9.86,3.56888888888889,"M. Silt","North","AC2"
"2480",44,11.2,3.64666666666667,"M. Silt","North","AC2"
"2481",44,12.7,3.71555555555556,"M. Silt","North","AC2"
"2482",44,14.5,3.77777777777778,"M. Silt","North","AC2"
"2483",44,16.4,3.82111111111111,"C. Silt","North","AC2"
"2484",44,18.7,3.84111111111111,"C. Silt","North","AC2"
"2485",44,21.2,3.82666666666667,"C. Silt","North","AC2"
"2486",44,24.1,3.76333333333333,"C. Silt","North","AC2"
"2487",44,27.4,3.65111111111111,"C. Silt","North","AC2"
"2488",44,31.1,3.48888888888889,"V.C. Silt","North","AC2"
"2489",44,35.3,3.29,"V.C. Silt","North","AC2"
"2490",44,40.1,3.06333333333333,"V.C. Silt","North","AC2"
"2491",44,45.6,2.83111111111111,"V.C. Silt","North","AC2"
"2492",44,51.8,2.60555555555556,"V.C. Silt","North","AC2"
"2493",44,58.9,2.40444444444444,"V.C. Silt","North","AC2"
"2494",44,66.9,2.23888888888889,"V.F. Sand","North","AC2"
"2495",44,76,2.10111111111111,"V.F. Sand","North","AC2"
"2496",44,86.4,1.99111111111111,"V.F. Sand","North","AC2"
"2497",44,98.1,1.9,"V.F. Sand","North","AC2"
"2498",44,111,1.81333333333333,"V.F. Sand","North","AC2"
"2499",44,127,1.72333333333333,"F. Sand","North","AC2"
"2500",44,144,1.63,"F. Sand","North","AC2"
"2501",44,163,1.54111111111111,"F. Sand","North","AC2"
"2502",44,186,1.45111111111111,"F. Sand","North","AC2"
"2503",44,211,1.37333333333333,"F. Sand","North","AC2"
"2504",44,240,1.30333333333333,"F. Sand","North","AC2"
"2505",44,272,1.25,"Sand","North","AC2"
"2506",44,310,1.19666666666667,"Sand","North","AC2"
"2507",44,352,1.14888888888889,"Sand","North","AC2"
"2508",44,400,1.09111111111111,"Sand","North","AC2"
"2509",44,454,1.01,"Sand","North","AC2"
"2510",44,516,0.901111111111111,"C. Sand","North","AC2"
"2511",44,586,0.754444444444444,"C. Sand","North","AC2"
"2512",44,666,0.585555555555556,"C. Sand","North","AC2"
"2513",44,756,0.403333333333333,"C. Sand","North","AC2"
"2514",44,859,0.247777777777778,"C. Sand","North","AC2"
"2515",44,976,0.123333333333333,"C. Sand","North","AC2"
"2516",44,1110,0.0566666666666667,"V.C. Sand","North","AC2"
"2517",44,1260,0.02,"V.C. Sand","North","AC2"
"2518",44,1430,0,"V.C. Sand","North","AC2"
"2519",44,1630,0,"V.C. Sand","North","AC2"
"2520",44,1850,0,"V.C. Sand","North","AC2"
"2521",44,2100,0,"V.F. Gravel","North","AC2"
"2522",44,2390,0,"V.F. Gravel","North","AC2"
"2523",44,2710,0,"V.F. Gravel","North","AC2"
"2524",44,3080,0,"V.F. Gravel","North","AC2"
"2525",44,3500,0,"V.F. Gravel","North","AC2"
"2526",46,0.01,0,"Clay","North","AC2"
"2527",46,0.0114,0,"Clay","North","AC2"
"2528",46,0.0129,0,"Clay","North","AC2"
"2529",46,0.0147,0,"Clay","North","AC2"
"2530",46,0.0167,0,"Clay","North","AC2"
"2531",46,0.0189,0,"Clay","North","AC2"
"2532",46,0.0215,0,"Clay","North","AC2"
"2533",46,0.0244,0,"Clay","North","AC2"
"2534",46,0.0278,0,"Clay","North","AC2"
"2535",46,0.0315,0,"Clay","North","AC2"
"2536",46,0.0358,0,"Clay","North","AC2"
"2537",46,0.0407,0,"Clay","North","AC2"
"2538",46,0.0463,0,"Clay","North","AC2"
"2539",46,0.0526,0,"Clay","North","AC2"
"2540",46,0.0597,0,"Clay","North","AC2"
"2541",46,0.0679,0,"Clay","North","AC2"
